prod-id,cat-id,sub-cat-id,name-eng,model,model-sub-title,model-title,product-specification,technical-specification,features,home,video,pdf,brochure-pdf,user-manual-pdf,is-show-24-month-icon,is-show-12-month-icon,is-show-nsic-icon,is-show-fmtti-icon,is-show-german-icon,banner-image,specification-dark-img,specification-light-img,ft,hc,ordering,meta-title,meta-desc,fast-movinng-pdf,workshop-pdf,specification-left-img
68,6,39,MISTDUSTER,BON-P-MD82,MISTDUSTER,DESPLAZAMIENTO 82 CC,"[[""Maximum power"",""5.5HP \/ 7000r\/min""],[""Maximum vertical reach"",""18 m""],[""Maximum horizontal reach"",""20 m""],[""Liquid output"",""0 - 7 L\/min""],[""Gas tank capacity"",""2.0L""],[""Starting System"",""Manual""],[""Tank capacity"",""20 Liters""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;Mist Blower Function:&lt;/strong&gt; Capable of atomizing liquids into fine particles for effective coverage&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Multiple Applications:&lt;/strong&gt; Suitable for spraying pesticides, herbicides, fungicides, and even fertilizers.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Adjustable Carburetor:&lt;/strong&gt; Allows users to fine-tune the engine for optimal performance in different conditions, such as varying altitudes or temperatures&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Lightweight and Compact Design:&lt;/strong&gt; Easier to handle and maneuver, especially for extended use or in tight spaces&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Easy-Start System:&lt;/strong&gt; Features like a spring-assisted starter or decompression valve make starting the engine more effortless.&lt;/li&gt;
&lt;/ul&gt;
","&lt;h2&gt;Mist Duster: Powerful and Efficient Spraying for Wide Coverage&lt;/h2&gt;

&lt;p&gt;A mist duster is essential for large-scale spraying, offering both precision and efficiency for various agricultural and horticultural tasks. Whether you&amp;#39;re applying pesticides, fertilizers, or water, this tool ensures an even spread over vast areas with minimal effort. With its high-capacity tank and user-friendly design, a mist duster allows for longer, uninterrupted operation, saving time and energy. Perfect for farms, gardens, and greenhouses, it delivers reliable performance for professionals and hobbyists alike. One of the finest Mist Dusters are available at Bonhoeffer Machines.&lt;/p&gt;

&lt;h3&gt;Unmatched Power and Reach: BON-P-MD82&lt;/h3&gt;

&lt;p&gt;The BON-P-MD82 packs a punch with a 5.5 HP engine running at 7000 r/min, delivering outstanding spraying performance. Its maximum horizontal reach of 20 meters and vertical reach of 18 meters make it ideal for covering large spaces efficiently. The liquid output ranges from 0 to 7 litters per minute, offering precise control over application. Featuring a 2-liter gas tank and a 20-liter spray tank, this mist duster is designed for extended use without constant refuelling. With its durable build and manual starting system, the BON-P-MD82 is built to tackle the toughest spraying tasks with ease.&lt;/p&gt;
",0,https://www.youtube.com/embed/IOVEJHboV6M,,BON-P-MD82.pdf,BON-P-MD82.pdf,No,Yes,No,No,Yes,,specification-dark-1726057085-6bcec32f5226e8a17ed4.webp,specification-light-1727262498-0a5b4931b1b9a0420cd2.webp,,,3,BON-P-MD82 Mist Duster by Bonhoeffer,"A mist duster is an ideal tool for efficient and precise spraying, covering large areas in agriculture, gardening, and pest control.",,,specification-left-1727262487-35f8c6f9328df3131dc3.webp
69,6,40,THERMAL FOGGER,BON-P-TF6L,THERMAL FOGGER,CAPACITY 6L,"[[""Chemical Tank"",""6.0 Liters""],[""Fuel Tank capacity"",""1.2 Liters""],[""Spray Capacity"",""25 Liters \/ hr""],[""Fuel Consumption"",""2 Liters\/hour""],[""Weight"",""9.7 kg""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;Fogging Technology:&lt;/strong&gt; Uses heat to vaporize a liquid solution, converting it into a dense, visible fog of fine particles.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Versatility:&lt;/strong&gt; Compatible with a variety of solutions, such as pesticides, disinfectants, fungicides, and odor neutralizers.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;High Coverage Efficiency:&lt;/strong&gt; Produces a dense fog that spreads quickly and reaches tight corners, crevices, and under dense foliage.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Portable Design:&lt;/strong&gt; The machine is lightweight and handheld because of its compact design and it helps to use the product comfortably.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Adjustable Fog Output: &lt;/strong&gt; Allows users to control the density and output rate of the fog for specific applications.&lt;/li&gt;
&lt;/ul&gt;
",,0,,BON-P-TF6L.pdf,BON-P-TF6L.pdf,,No,Yes,No,No,Yes,,specification-dark-1726212090-3e43b01e9f5c360f9b84.webp,specification-light-1723633062-e94db1fcdb6b3cdc4f65.webp,,,1,,,,,specification-left-1723633052-49161727b73d527ca8a8.webp
70,6,40,THERMAL FOGGER,BON-P-TF2L,THERMAL FOGGER,CAPACITY 2L,"[[""Tank capacity"",""2.0 Liters""],[""Pump Flow"",""1.2 Liters""],[""Fuel consumption"",""225gm\/hr""],[""Solution Out Put"",""1.5 to 2L\/hr""],[""Weight"",""1.4kg""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;Fogging Technology:&lt;/strong&gt; Uses heat to vaporize a liquid solution, converting it into a dense, visible fog of fine particles.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Versatility:&lt;/strong&gt; Compatible with a variety of solutions, such as pesticides, disinfectants, fungicides, and odor neutralizers.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;High Coverage Efficiency:&lt;/strong&gt; Produces a dense fog that spreads quickly and reaches tight corners, crevices, and under dense foliage.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Portable Design:&lt;/strong&gt; The machine is lightweight and handheld because of its compact design and it helps to use the product comfortably.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Adjustable Fog Output: &lt;/strong&gt; Allows users to control the density and output rate of the fog for specific applications.&lt;/li&gt;
&lt;/ul&gt;
",,0,,BON-P-TF2L.pdf,BON-P-TF2L.pdf,,No,Yes,No,No,Yes,,,specification-light-1723632650-6026bc09a03bb72a0fce.webp,,,2,,,,,specification-left-1723632640-7aacbb271b1920023be3.webp
71,7,100,PLUNGER PUMP,BON-P-PP-C22,PLUNGER PUMP,22 MM PISTON,"[[""\u00c9mbolo"",""22 mm""],["" \u00c9mbolo de"","" cer\u00e1mica""],[""Presi\u00f3n m\u00e1xima"",""1,5-3,5 Mpa""],[""Tasa de flujo"",""9,5-17,5 Litros \/ min""],[""Gasolina"",""3,5 PS""],[""Rotaci\u00f3n"",""500-900 r \/ min""]]",,,0,,PLUNGER PUMP HIGH ROTATION PARTS.pdf,,,No,Yes,Yes,Yes,Yes,product-banner-1647455122-067edbf30ff0d80aff0e.jpg,,,715,1800,1,,,,,
72,7,100,PLUNGER PUMP,BON-P-PP-C30,PLUNGER PUMP,30 MM PISTON,"[[""\u00c9mbolo"",""30 mm""],[""\u00c9mbolo de"",""cer\u00e1mica""],[""Presi\u00f3n m\u00e1xima"",""1,5-3,5 Mpa""],[""Tasa de flujo"",""21-38 Litros \/ min""],[""Gasolina"",""5,5 PS""],[""Rotaci\u00f3n"",""500-900 r \/ min""]]",,,0,,PLUNGER PUMP HIGH ROTATION PARTS.pdf,,,No,Yes,Yes,Yes,Yes,,,,715,1800,2,,,,,
73,7,42,KNAPSACK SPRAYER PUMP,BON-P-KSP-N2S,KNAPSACK SPRAYER PUMP,"NYLON TYPE - FOR 2 STROKE
","[[""Material de la bomba"",""nailon""],[""Tama\u00f1o del \u00e9mbolo"","" 16*112 mm""],[""Presi\u00f3n de fumigaci\u00f3n"",""5-25 kg\/cm2""],[""Succi\u00f3n"","" 10 Litre \/min""],["" Motor"",""2 tiempos""]]",,,0,,KNAPSACK SPRAYER HIGH ROTATION PARTS.pdf,,,No,Yes,Yes,Yes,Yes,,,,,,1,,,,,
74,7,44,DIAPHRAGM PUMP,BON-P-DP20,DIAPHRAGM PUMP,ENGINE COMPATIBILITY 1 HP,"[["" Poder de apareamiento"","" 1 HP""],[""Velocidad"","" 650 RPM""],[""Caudal de la bomba"","" 20 Litros""],[""Presi\u00f3n de trabajo "","" 20 bar ""],["" Cilindros"",""2 piezas""]]",,,1,,DIAPHRAGM PUMP HIGH ROTATION PARTS.pdf,,,No,Yes,Yes,Yes,Yes,product-banner-1647455068-8a3066fc174d7e307dff.jpg,,,2400,5775,1,,,,,
75,7,46,CENTRIFUGAL PUMP,BON-P-CP-0.5HP,CENTRIFUGAL PUMP,POWER 0.5 HP,"[[""Motor"",""0.5 HP""],[""Core"",""100 % Copper""],[""Height"",""18 meter""],[""Voltage"",""110 or 220 volts""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;Handles Various Fluids&lt;/strong&gt;: Suitable for clean liquids, chemicals, and slurries, depending on the design.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Suitable for Large Volumes&lt;/strong&gt;: Can move significant quantities of liquid efficiently, making it ideal for applications requiring high flow rates.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Corrosion and Abrasion Resistance&lt;/strong&gt;: Available in materials like cast iron, stainless steel, bronze, and high-grade plastics to suit different fluid properties.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Accessible Components&lt;/strong&gt;: Impeller, seals, and bearings are easy to inspect and replace.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Self-Priming Models Available&lt;/strong&gt;: Reduces the need for manual priming in certain designs.&lt;/li&gt;
&lt;/ul&gt;
","&lt;h2&gt;Efficient Liquid Transfer with the Centrifugal Pump&lt;/h2&gt;

&lt;p&gt;The Centrifugal Pump is designed to streamline fluid transfer, moving large volumes of liquid with ease and precision. Its high-performance engineering delivers the pressure and flow rate required for demanding tasks in agriculture, industrial applications, and construction. Built to last, this versatile pump provides the durability and reliability professionals count on. Backed by Bonhoeffer&amp;rsquo;s reputation for producing dependable equipment, it ensures consistent performance, job after job.&lt;/p&gt;

&lt;h3&gt;Built for Reliable Performance&lt;/h3&gt;

&lt;p&gt;The Bonhoeffer BON-P-CP-0.50HP Centrifugal Pump is powered by a 0.5 HP motor, ensuring efficient operation across a wide range of tasks. Featuring a 100% copper core, this pump delivers superior conductivity and long-lasting durability. It is engineered to pump liquids to a height of up to 18 meters, making it ideal for industrial and agricultural applications. With compatibility for both 110 and 220 volts, the pump offers flexibility in diverse working environments, ensuring smooth and consistent performance with every use.&lt;/p&gt;
",0,,BON-P-CP-0.5HP.pdf,BON-P-CP-0.5HP.pdf,,No,Yes,No,No,Yes,,specification-dark-1724845065-5fe0641496973cc8edf4.png,specification-light-1724845558-b0f3661d31428706d986.webp,2010,2970,1,BON-P-CP-0.5HP Centrifugal Pump,"The Centrifugal Pump is designed to efficiently move liquids through various systems, offering power and reliability.",BON-P-CP-0.5HP.pdf,,specification-left-1724845547-c6554ad1f4a3506527ee.webp
76,7,46,CENTRIFUGAL PUMP,BON-P-CP-1.0HP,CENTRIFUGAL PUMP,POWER 1.0 HP,"[[""Engine"",""1.00 HP""],[""Core"",""100% Copper""],[""Height"",""30 meter""],[""Voltage"",""110 or 220 volts""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;Handles Various Fluids&lt;/strong&gt;: Suitable for clean liquids, chemicals, and slurries, depending on the design.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Suitable for Large Volumes&lt;/strong&gt;: Can move significant quantities of liquid efficiently, making it ideal for applications requiring high flow rates.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Corrosion and Abrasion Resistance&lt;/strong&gt;: Available in materials like cast iron, stainless steel, bronze, and high-grade plastics to suit different fluid properties.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Accessible Components&lt;/strong&gt;: Impeller, seals, and bearings are easy to inspect and replace.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Self-Priming Models Available&lt;/strong&gt;: Reduces the need for manual priming in certain designs.&lt;/li&gt;
&lt;/ul&gt;
","&lt;h2&gt;Centrifugal Pump provides streamline fluid transfer&lt;/h2&gt;

&lt;p&gt;The Centrifugal Pump is designed for seamless fluid transfer, moving large volumes with precision. Its high-performance design ensures the power and flow rate needed for tough jobs in agriculture, industry, and construction. Built for durability, this versatile pump meets the demands of professionals. Bonhoeffer is known for its dependable equipment, delivering long-lasting performance and reliability with every use.&lt;/p&gt;

&lt;h3&gt;Built for long lasting performance&lt;/h3&gt;

&lt;p&gt;The Bonhoeffer BON-P-CP-1.0HP Centrifugal Pump comes equipped with a powerful 1.00 HP motor, delivering the force required for heavy-duty tasks. Its 100% copper core ensures excellent conductivity and long-lasting performance. With the ability to pump liquids up to 30 meters in height, this pump is ideal for both agricultural and industrial applications. Designed to work with 110 or 220 volts, it provides flexibility and reliable operation in a variety of environments.&lt;/p&gt;
",0,,BON-P-CP-1.0HP.pdf,BON-P-CP-1.0HP.pdf,,No,Yes,No,No,Yes,,specification-dark-1724844938-41aae3c49ba1c02b3c71.png,specification-light-1724843287-8f35a029538f6a14b142.webp,1250,1950,2,BON-P-CP-1.0HP Centrifugal Pump,"The Centrifugal Pump is designed for seamless fluid transfer, moving large volumes with precision.",BON-P-CP-1.0HP.pdf,,specification-left-1724843272-14d793781baf795ad3c5.webp
77,7,43,SUBMERSIBLE PUMP,BON-P-SP-0.5HP,SUBMERSIBLE PUMP,POWER 0.5 HP,"[[""Motor"",""0.5 HP""],[""Core"",""100% Copper""],[""Height"",""45 meters""],[""Voltage"",""127 or 220 volts""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;Brass pump head&lt;/strong&gt;: Brass is resistant to rust and corrosion&lt;/li&gt;
	&lt;li&gt;Sealed copper motor wire assembly ensures efficient and safe underwater operation&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Floating impeller&lt;/strong&gt;: Equipped with a motor-driven impeller&lt;/li&gt;
	&lt;li&gt;Stainless steel inlet filter resists corrosion, enhancing submersible pump durability&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Nylon or Polypropylene Rope hole&lt;/strong&gt;: Resistant to water and corrosion&lt;/li&gt;
&lt;/ul&gt;
","&lt;h2&gt;Meet the Pump That Punches Above Its Weight&lt;/h2&gt;

&lt;p&gt;Don&amp;rsquo;t let its size fool you &amp;mdash; this compact submersible pump is built to work. Ideal for lighter tasks like garden watering, shallow borewells, or home water systems, it runs quietly below the surface and gets the job done without drama. It&amp;#39;s easy to handle, easy to trust, and designed for those who need reliable performance without going overboard. And when it carries the Bonhoeffer name, you know it&amp;rsquo;s made to last.&lt;/p&gt;

&lt;h3&gt;&lt;strong&gt;BON-P-SP-0.5 HP&lt;/strong&gt;: Compact Power with Copper at the Core&lt;/h3&gt;

&lt;p&gt;This model comes equipped with a 0.5 HP motor that can lift water up to 45 meters &amp;mdash; more than enough for most daily applications. Its 100% copper core ensures energy efficiency and long-term durability. With support for both 127V and 220V, installation is a breeze across different setups. If you&amp;rsquo;re looking for a budget-friendly, no-nonsense pump that delivers every time, this one&amp;rsquo;s got your back.&lt;/p&gt;
",0,,SUBMERSIBLE PUMP HIGH ROTATION PARTS.pdf,BON-P-SP-0.5HP.pdf,,No,Yes,No,No,Yes,,specification-dark-1736156895-8172094d0dea0ab9d52a.webp,specification-light-1742475689-9fa397e93499518e803d.webp,,,1,,,,,specification-left-1742475677-c3191599c2d0d6321c30.webp
78,7,49,SOLAR SUMBERSIBLE PUMPS,BON-LR-4.0-72-6(65),SOLAR SUMBERSIBLE PUMPS,Energy : 550,"[[""Energy"",""550""],["" Voltage"",""72""],[""Maximum Flow (M3 \/ H)"","" 6""],[""Maximum Head (M)"",""65""],[""Output (Inches)"",""125""],[""Includes 330W polycrystalline solar panel"","" 3 Parts""]]",,,0,,,,,No,Yes,No,No,Yes,,,,,,1,,,,,
79,8,45,TAMPING RAMMER,BON-P-TR-13.7KN-4.0HP,TAMPING RAMMER,IMPACT FORCE 13.7 KN,"[[""Impact force (max)"",""13.7kn""],["" Engine"",""4.0hp Gasoline""],[""Motor Type"",""4 Stroke""],[""Starting System"",""Manual""],[""Jumping stroke(max)"",""8.5cm""],[""Diameter"",""34.5*28.5cm""],[""Impact(blows per min)"",""640-680vpm""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;High Impact Force&lt;/strong&gt; Generates significant compaction energy to handle cohesive and semi-cohesive soils like clay, silt, and loam.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Heavy-Duty Tamping Foot&lt;/strong&gt; Compact and well-balanced structure for easy manoeuvrability in tight spaces.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Shock-Absorbing System&lt;/strong&gt; Reduces the impact of vibrations on the operator&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Suitable for various applications, including:&lt;/strong&gt;&lt;/li&gt;
	&lt;li&gt;Road repair and pothole filling.&lt;/li&gt;
	&lt;li&gt;Backfilling trenches.&lt;/li&gt;
	&lt;li&gt;Foundation preparation.&lt;/li&gt;
	&lt;li&gt;Compacting soils in landscaping projects.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Portability&lt;/strong&gt; Lightweight and compact design for easy transport and storage&lt;/li&gt;
&lt;/ul&gt;
","&lt;h2&gt;Tamping Rammer: Elevate Your Compaction Efficiency&lt;/h2&gt;

&lt;p&gt;&lt;strong&gt;&lt;a href=&quot;https://bonhoeffermachines.com/en/category/tamping-rammer&quot; target=&quot;-blank&quot;&gt;Tamping Rammer&lt;/a&gt;&lt;/strong&gt; is engineered to deliver exceptional compaction performance, making it an essential tool for construction and landscaping projects. With its robust design and powerful capabilities, this machine simplifies the process of soil compaction, ensuring a solid foundation for any project. The user-friendly features allow operators to achieve optimal results with ease, while its compact size enhances manoeuvrability in tight spaces. Bonhoeffer offers one of the best Tamping Rammer.&lt;/p&gt;

&lt;h3&gt;A Powerful Machine Built for Reliable Performance and Versatility&lt;/h3&gt;

&lt;p&gt;The &lt;strong&gt;BON-P-TR-13.7KN-4.0HP&lt;/strong&gt; tamping rammer, with a maximum impact force of 13.7 kN, it provides superior compaction efficiency. The 4.0 HP gasoline engine, combined with a durable 4-stroke motor type, ensures consistent performance across various applications. The manual starting system allows for quick and easy operation, while the maximum jumping stroke of 8.5 cm enhances its effectiveness in compacting soil. This machine is designed for optimal productivity on any job site.&lt;/p&gt;
",0,,BON-P-TR-13.7KN-4.0HP.pdf,BON-P-TR-13.7KN-4.0HP.pdf,,No,Yes,No,No,Yes,,specification-dark-1728564572-db45ba3d5329de69de85.webp,specification-light-1727697163-d254a6a483c96fcb3ffa.webp,85,215,1,BON-P-TR-13.7KN-4.0HP Tamping Rammer by Bonhoeffer,"The BON-P-TR-13.7KN Tamping Rammer, a powerful machine designed for efficient soil compaction and reliable performance in construction and landscaping projects.",,,specification-left-1727697156-f84595cffff8a66cf8a7.webp
80,8,45,TAMPING RAMMER,BON-P-TR-10KN-4.0HP,TAMPING RAMMER,IMPACT FORCE 10 KN,"[[""Impact force (max)"",""10kn""],[""Engine "",""4.0HP Gasoline""],[""Engine Type"","" 4 Stroke""],[""Starting System"","" Manual""],[""Jumping blow(max)"",""6.5cm""],[""Diameter"",""34.5*28.5cm""],[""Impact(blows per min)"",""450-650vpm""]]","&lt;ul&gt;
	&lt;li&gt;&lt;strong&gt;High Impact Force&lt;/strong&gt; Generates significant compaction energy to handle cohesive and semi-cohesive soils like clay, silt, and loam.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Heavy-Duty Tamping Foot&lt;/strong&gt; Compact and well-balanced structure for easy manoeuvrability in tight spaces.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Shock-Absorbing System&lt;/strong&gt; Reduces the impact of vibrations on the operator&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Suitable for various applications, including:&lt;/strong&gt;&lt;/li&gt;
	&lt;li&gt;Road repair and pothole filling.&lt;/li&gt;
	&lt;li&gt;Backfilling trenches.&lt;/li&gt;
	&lt;li&gt;Foundation preparation.&lt;/li&gt;
	&lt;li&gt;Compacting soils in landscaping projects.&lt;/li&gt;
	&lt;li&gt;&lt;strong&gt;Portability&lt;/strong&gt; Lightweight and compact design for easy transport and storage&lt;/li&gt;
&lt;/ul&gt;
",,0,,BON-P-TR-10KN-4.0HP.pdf,,,No,Yes,No,No,Yes,,specification-dark-1728564616-812aa5a8c85b6dcabcf8.webp,,85,220,2,,,,,
